,atm,bar,bus_stop,drinking_water,fast_food,hospital,hostel,incident_0,incident_1,incident_10,incident_11,incident_12,incident_13,incident_14,incident_15,incident_16,incident_17,incident_18,incident_19,incident_2,incident_20,incident_21,incident_22,incident_23,incident_3,incident_4,incident_5,incident_6,incident_7,incident_8,incident_9,name,nightclub,parking,place_of_worship,points,police,pub,restaurant,shop,taxi
175506797,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Riley Street,0,0,0,"[{'lon': '151.21198', 'lat': '-33.88603'}, {'lon': '151.21208', 'lat': '-33.88603'}]",0,0,0,1,0
175507089,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adelaide Street,0,0,0,"[{'lon': '151.21164', 'lat': '-33.88709'}, {'lon': '151.21153', 'lat': '-33.88703'}, {'lon': '151.21123', 'lat': '-33.88691'}, {'lon': '151.21035', 'lat': '-33.88658'}]",0,1,0,0,0
175507090,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sophia Street,0,0,0,"[{'lon': '151.2112', 'lat': '-33.88504'}, {'lon': '151.2121', 'lat': '-33.88542'}, {'lon': '151.21217', 'lat': '-33.88548'}, {'lon': '151.21216', 'lat': '-33.88549'}, {'lon': '151.2121', 'lat': '-33.88573'}, {'lon': '151.21208', 'lat': '-33.88575'}]",0,1,0,2,0
175507091,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steel Lane,0,0,0,"[{'lon': '151.21098', 'lat': '-33.8873'}, {'lon': '151.21104', 'lat': '-33.88733'}, {'lon': '151.21132', 'lat': '-33.88743'}, {'lon': '151.2117', 'lat': '-33.88758'}]",0,1,0,0,0
175507177,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O'Loughlin Street,0,0,0,"[{'lon': '151.20919', 'lat': '-33.88517'}, {'lon': '151.20909', 'lat': '-33.88516'}, {'lon': '151.20872', 'lat': '-33.88509'}, {'lon': '151.20871', 'lat': '-33.88439'}]",0,0,0,5,0
175515875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moore Park Road,0,0,0,"[{'lon': '151.23191', 'lat': '-33.88986'}, {'lon': '151.23244', 'lat': '-33.88981'}, {'lon': '151.23267', 'lat': '-33.88976'}, {'lon': '151.2329', 'lat': '-33.88971'}]",0,0,0,0,0
175515876,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moore Park Road,0,0,0,"[{'lon': '151.23192', 'lat': '-33.88997'}, {'lon': '151.23077', 'lat': '-33.88992'}, {'lon': '151.2301', 'lat': '-33.88983'}, {'lon': '151.22959', 'lat': '-33.88973'}, {'lon': '151.2291', 'lat': '-33.88959'}, {'lon': '151.22887', 'lat': '-33.88954'}, {'lon': '151.22828', 'lat': '-33.88932'}, {'lon': '151.22765', 'lat': '-33.88902'}, {'lon': '151.22736', 'lat': '-33.88888'}, {'lon': '151.2272', 'lat': '-33.8888'}, {'lon': '151.22715', 'lat': '-33.88877'}, {'lon': '151.22669', 'lat': '-33.88852'}, {'lon': '151.2262', 'lat': '-33.88824'}, {'lon': '151.22583', 'lat': '-33.88805'}]",0,1,0,0,0
175515933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moore Park Road,0,0,1,"[{'lon': '151.22263', 'lat': '-33.88696'}, {'lon': '151.22282', 'lat': '-33.88701'}, {'lon': '151.2233', 'lat': '-33.88714'}, {'lon': '151.22346', 'lat': '-33.88718'}, {'lon': '151.22418', 'lat': '-33.88737'}, {'lon': '151.2249', 'lat': '-33.88759'}, {'lon': '151.22516', 'lat': '-33.88768'}, {'lon': '151.2254', 'lat': '-33.88776'}, {'lon': '151.22552', 'lat': '-33.8878'}, {'lon': '151.22588', 'lat': '-33.88796'}, {'lon': '151.22732', 'lat': '-33.88872'}, {'lon': '151.22742', 'lat': '-33.88877'}, {'lon': '151.22829', 'lat': '-33.88923'}, {'lon': '151.22893', 'lat': '-33.88945'}]",0,1,0,0,0
175519100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gordon Street,0,0,0,"[{'lon': '151.23163', 'lat': '-33.88964'}, {'lon': '151.2318', 'lat': '-33.88977'}, {'lon': '151.23191', 'lat': '-33.88986'}]",0,0,0,0,0
175519266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burton Street,0,0,0,"[{'lon': '151.22304', 'lat': '-33.88056'}, {'lon': '151.22317', 'lat': '-33.88063'}, {'lon': '151.22356', 'lat': '-33.88079'}, {'lon': '151.22362', 'lat': '-33.88082'}, {'lon': '151.22369', 'lat': '-33.88084'}]",0,0,0,0,0
175563666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kendall Lane,1,0,0,"[{'lon': '151.20849', 'lat': '-33.85919'}, {'lon': '151.20872', 'lat': '-33.85838'}]",0,4,4,3,0
175563667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greenway Lane,1,0,0,"[{'lon': '151.20872', 'lat': '-33.85964'}, {'lon': '151.2083', 'lat': '-33.85957'}, {'lon': '151.20799', 'lat': '-33.85952'}]",0,6,3,5,0
175563668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'lon': '151.20813', 'lat': '-33.86058'}, {'lon': '151.20818', 'lat': '-33.86031'}, {'lon': '151.20823', 'lat': '-33.86008'}, {'lon': '151.2083', 'lat': '-33.85957'}]",0,4,4,5,0
175563669,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'lon': '151.20937', 'lat': '-33.85933'}, {'lon': '151.20947', 'lat': '-33.85939'}, {'lon': '151.2095', 'lat': '-33.85941'}, {'lon': '151.20975', 'lat': '-33.85947'}]",0,2,0,2,0
175563670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Globe Street,1,0,0,"[{'lon': '151.20773', 'lat': '-33.86052'}, {'lon': '151.20813', 'lat': '-33.86058'}, {'lon': '151.20853', 'lat': '-33.86063'}]",0,1,1,3,0
175678630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reserve Street,0,0,0,"[{'lon': '151.20051', 'lat': '-33.90842'}, {'lon': '151.20024', 'lat': '-33.90874'}, {'lon': '151.19967', 'lat': '-33.90943'}, {'lon': '151.19938', 'lat': '-33.90978'}]",0,0,0,0,0
175683634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.17671', 'lat': '-33.8761'}, {'lon': '151.17672', 'lat': '-33.87585'}, {'lon': '151.17669', 'lat': '-33.8756'}, {'lon': '151.1767', 'lat': '-33.87537'}, {'lon': '151.17674', 'lat': '-33.87515'}, {'lon': '151.17675', 'lat': '-33.87497'}, {'lon': '151.17681', 'lat': '-33.87482'}, {'lon': '151.17682', 'lat': '-33.87471'}, {'lon': '151.17678', 'lat': '-33.87457'}, {'lon': '151.17679', 'lat': '-33.87427'}, {'lon': '151.17688', 'lat': '-33.87401'}]",0,0,0,0,0
175683635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.17711', 'lat': '-33.87485'}, {'lon': '151.17706', 'lat': '-33.87524'}, {'lon': '151.17706', 'lat': '-33.87529'}, {'lon': '151.17704', 'lat': '-33.87547'}, {'lon': '151.17704', 'lat': '-33.8756'}, {'lon': '151.17708', 'lat': '-33.87604'}, {'lon': '151.17711', 'lat': '-33.8763'}]",0,0,0,0,0
175683636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.17706', 'lat': '-33.8763'}, {'lon': '151.1769', 'lat': '-33.87633'}]",0,0,0,0,0
175683637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Federal Road,0,0,0,"[{'lon': '151.17986', 'lat': '-33.87249'}, {'lon': '151.17984', 'lat': '-33.87242'}, {'lon': '151.17991', 'lat': '-33.87215'}, {'lon': '151.18004', 'lat': '-33.87186'}, {'lon': '151.18045', 'lat': '-33.87165'}]",0,0,0,0,0
175683638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17668', 'lat': '-33.87802'}, {'lon': '151.17688', 'lat': '-33.8779'}]",0,0,0,0,0
175683639,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[{'lon': '151.18058', 'lat': '-33.87134'}, {'lon': '151.18074', 'lat': '-33.87136'}, {'lon': '151.18172', 'lat': '-33.87165'}, {'lon': '151.18182', 'lat': '-33.87175'}, {'lon': '151.182', 'lat': '-33.87199'}, {'lon': '151.18216', 'lat': '-33.87212'}, {'lon': '151.18239', 'lat': '-33.87228'}, {'lon': '151.18247', 'lat': '-33.87236'}, {'lon': '151.18252', 'lat': '-33.87242'}, {'lon': '151.18268', 'lat': '-33.87249'}, {'lon': '151.18278', 'lat': '-33.8725'}, {'lon': '151.18289', 'lat': '-33.87235'}, {'lon': '151.18298', 'lat': '-33.87233'}, {'lon': '151.18306', 'lat': '-33.87232'}, {'lon': '151.18308', 'lat': '-33.87227'}, {'lon': '151.18305', 'lat': '-33.87216'}, {'lon': '151.1831', 'lat': '-33.87214'}, {'lon': '151.18319', 'lat': '-33.87213'}, {'lon': '151.18342', 'lat': '-33.87202'}, {'lon': '151.18405', 'lat': '-33.87136'}, {'lon': '151.18427', 'lat': '-33.87113'}, {'lon': '151.18443', 'lat': '-33.87098'}, {'lon': '151.18449', 'lat': '-33.87096'}, {'lon': '151.18466', 'lat': '-33.87095'}, {'lon': '151.18478', 'lat': '-33.87102'}, {'lon': '151.18484', 'lat': '-33.87112'}, {'lon': '151.18488', 'lat': '-33.87133'}, {'lon': '151.18497', 'lat': '-33.8715'}, {'lon': '151.18511', 'lat': '-33.87172'}, {'lon': '151.18519', 'lat': '-33.87193'}, {'lon': '151.1852', 'lat': '-33.87202'}, {'lon': '151.18527', 'lat': '-33.87211'}, {'lon': '151.18534', 'lat': '-33.87223'}, {'lon': '151.18541', 'lat': '-33.87228'}, {'lon': '151.18547', 'lat': '-33.87235'}, {'lon': '151.18561', 'lat': '-33.87254'}, {'lon': '151.18566', 'lat': '-33.87267'}, {'lon': '151.18573', 'lat': '-33.87271'}, {'lon': '151.1858', 'lat': '-33.87278'}, {'lon': '151.18591', 'lat': '-33.87288'}, {'lon': '151.18599', 'lat': '-33.87295'}, {'lon': '151.18607', 'lat': '-33.87298'}, {'lon': '151.18615', 'lat': '-33.87304'}, {'lon': '151.18627', 'lat': '-33.87306'}, {'lon': '151.18634', 'lat': '-33.87311'}, {'lon': '151.18673', 'lat': '-33.87322'}, {'lon': '151.18708', 'lat': '-33.87331'}, {'lon': '151.18733', 'lat': '-33.87338'}, {'lon': '151.18748', 'lat': '-33.87341'}, {'lon': '151.18784', 'lat': '-33.87385'}]",0,0,1,0,0
175683640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17938', 'lat': '-33.87181'}, {'lon': '151.17959', 'lat': '-33.87164'}, {'lon': '151.17992', 'lat': '-33.87146'}, {'lon': '151.18027', 'lat': '-33.87133'}, {'lon': '151.18058', 'lat': '-33.87134'}]",0,0,0,0,0
175683642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.1769', 'lat': '-33.87633'}, {'lon': '151.17679', 'lat': '-33.87635'}, {'lon': '151.1766', 'lat': '-33.87629'}, {'lon': '151.17635', 'lat': '-33.87619'}]",0,0,0,0,0
175683643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.17711', 'lat': '-33.8763'}, {'lon': '151.17706', 'lat': '-33.8763'}]",0,0,0,0,0
175683644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17868', 'lat': '-33.88342'}, {'lon': '151.17854', 'lat': '-33.88338'}, {'lon': '151.1783', 'lat': '-33.88332'}, {'lon': '151.1782', 'lat': '-33.88325'}, {'lon': '151.17812', 'lat': '-33.88313'}, {'lon': '151.17816', 'lat': '-33.88312'}, {'lon': '151.17827', 'lat': '-33.88327'}, {'lon': '151.17869', 'lat': '-33.88338'}, {'lon': '151.1787', 'lat': '-33.88335'}, {'lon': '151.1784', 'lat': '-33.88327'}, {'lon': '151.17828', 'lat': '-33.88319'}, {'lon': '151.1783', 'lat': '-33.88317'}, {'lon': '151.17856', 'lat': '-33.88323'}, {'lon': '151.17863', 'lat': '-33.88313'}, {'lon': '151.17878', 'lat': '-33.88317'}, {'lon': '151.17886', 'lat': '-33.88323'}, {'lon': '151.17893', 'lat': '-33.8832'}, {'lon': '151.17926', 'lat': '-33.88306'}, {'lon': '151.17933', 'lat': '-33.883'}, {'lon': '151.17917', 'lat': '-33.88279'}, {'lon': '151.17908', 'lat': '-33.88267'}, {'lon': '151.17907', 'lat': '-33.88266'}]",0,0,0,0,0
175683645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18006', 'lat': '-33.88396'}, {'lon': '151.18011', 'lat': '-33.88399'}, {'lon': '151.18016', 'lat': '-33.88399'}, {'lon': '151.18055', 'lat': '-33.88436'}, {'lon': '151.18057', 'lat': '-33.88437'}, {'lon': '151.18057', 'lat': '-33.88439'}, {'lon': '151.18057', 'lat': '-33.88444'}]",0,0,0,0,0
175683966,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Arundel Street,0,0,0,"[{'lon': '151.18788', 'lat': '-33.88452'}, {'lon': '151.18749', 'lat': '-33.88451'}, {'lon': '151.18706', 'lat': '-33.88451'}, {'lon': '151.18697', 'lat': '-33.88454'}, {'lon': '151.1869', 'lat': '-33.88455'}, {'lon': '151.18681', 'lat': '-33.88454'}, {'lon': '151.18668', 'lat': '-33.88451'}, {'lon': '151.18592', 'lat': '-33.88424'}, {'lon': '151.18575', 'lat': '-33.88418'}, {'lon': '151.18557', 'lat': '-33.88412'}, {'lon': '151.18547', 'lat': '-33.88409'}, {'lon': '151.18538', 'lat': '-33.88408'}, {'lon': '151.18533', 'lat': '-33.88408'}, {'lon': '151.18525', 'lat': '-33.88407'}, {'lon': '151.185', 'lat': '-33.88408'}, {'lon': '151.18487', 'lat': '-33.8841'}, {'lon': '151.18391', 'lat': '-33.88434'}]",0,0,0,1,0
175684057,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.19141', 'lat': '-33.8848'}, {'lon': '151.19155', 'lat': '-33.88486'}, {'lon': '151.19169', 'lat': '-33.88493'}, {'lon': '151.19221', 'lat': '-33.8852'}, {'lon': '151.19251', 'lat': '-33.88537'}]",0,0,0,0,0
175777080,8,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Parramatta Road,0,0,0,"[{'lon': '151.19141', 'lat': '-33.8848'}, {'lon': '151.19062', 'lat': '-33.88483'}, {'lon': '151.18963', 'lat': '-33.88481'}, {'lon': '151.1885', 'lat': '-33.88478'}, {'lon': '151.18799', 'lat': '-33.88477'}, {'lon': '151.18774', 'lat': '-33.88477'}, {'lon': '151.18747', 'lat': '-33.88478'}, {'lon': '151.18744', 'lat': '-33.88478'}, {'lon': '151.18714', 'lat': '-33.8848'}, {'lon': '151.18663', 'lat': '-33.88484'}, {'lon': '151.18614', 'lat': '-33.8849'}, {'lon': '151.18524', 'lat': '-33.88502'}, {'lon': '151.18454', 'lat': '-33.88516'}, {'lon': '151.18218', 'lat': '-33.8856'}, {'lon': '151.18187', 'lat': '-33.88566'}, {'lon': '151.18097', 'lat': '-33.88584'}, {'lon': '151.18095', 'lat': '-33.88584'}, {'lon': '151.1791', 'lat': '-33.88626'}]",0,1,0,5,0
175777433,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broadway,0,0,0,"[{'lon': '151.19161', 'lat': '-33.88478'}, {'lon': '151.19141', 'lat': '-33.8848'}]",0,0,0,0,0
175777712,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City Road,0,0,0,"[{'lon': '151.19135', 'lat': '-33.88879'}, {'lon': '151.19125', 'lat': '-33.88884'}, {'lon': '151.191', 'lat': '-33.88896'}, {'lon': '151.1909', 'lat': '-33.88901'}, {'lon': '151.19061', 'lat': '-33.88916'}, {'lon': '151.19042', 'lat': '-33.88931'}]",0,1,0,0,0
175947029,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manning Street,1,0,0,"[{'lon': '151.22524', 'lat': '-33.87089'}, {'lon': '151.22418', 'lat': '-33.87074'}, {'lon': '151.22407', 'lat': '-33.87073'}]",0,0,1,9,0
175947030,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tusculum Street,1,0,0,"[{'lon': '151.22395', 'lat': '-33.87143'}, {'lon': '151.22407', 'lat': '-33.87073'}, {'lon': '151.22409', 'lat': '-33.87066'}, {'lon': '151.22413', 'lat': '-33.87046'}, {'lon': '151.22414', 'lat': '-33.87045'}, {'lon': '151.22415', 'lat': '-33.87045'}, {'lon': '151.22421', 'lat': '-33.87046'}, {'lon': '151.22422', 'lat': '-33.87046'}, {'lon': '151.22423', 'lat': '-33.87047'}, {'lon': '151.22424', 'lat': '-33.87049'}, {'lon': '151.2242', 'lat': '-33.87068'}, {'lon': '151.22418', 'lat': '-33.87074'}, {'lon': '151.22405', 'lat': '-33.87144'}]",0,0,0,2,0
175947414,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erskineville Road,0,0,0,"[{'lon': '151.18324', 'lat': '-33.89938'}, {'lon': '151.1834', 'lat': '-33.89944'}, {'lon': '151.18356', 'lat': '-33.89949'}, {'lon': '151.18369', 'lat': '-33.89954'}, {'lon': '151.18382', 'lat': '-33.89958'}, {'lon': '151.18386', 'lat': '-33.89959'}, {'lon': '151.1841', 'lat': '-33.89966'}, {'lon': '151.18439', 'lat': '-33.89972'}, {'lon': '151.18481', 'lat': '-33.8998'}, {'lon': '151.18489', 'lat': '-33.89981'}]",0,3,2,7,0
175947415,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erskineville Road,0,0,0,"[{'lon': '151.18542', 'lat': '-33.89995'}, {'lon': '151.1852', 'lat': '-33.89992'}, {'lon': '151.18503', 'lat': '-33.89988'}, {'lon': '151.18488', 'lat': '-33.89986'}]",0,1,1,7,0
175947450,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18534', 'lat': '-33.89987'}, {'lon': '151.18543', 'lat': '-33.89989'}]",0,1,1,6,0
175948110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18987', 'lat': '-33.9015'}, {'lon': '151.18963', 'lat': '-33.90129'}, {'lon': '151.18934', 'lat': '-33.901'}, {'lon': '151.18906', 'lat': '-33.90064'}, {'lon': '151.18892', 'lat': '-33.90049'}]",0,1,0,0,0
175948307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.19359', 'lat': '-33.90436'}, {'lon': '151.19355', 'lat': '-33.90433'}]",0,0,0,1,0
175956854,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18557', 'lat': '-33.89998'}, {'lon': '151.18552', 'lat': '-33.90011'}, {'lon': '151.18547', 'lat': '-33.90026'}]",0,1,0,4,0
175958691,1,1,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'lon': '151.22179', 'lat': '-33.87571'}, {'lon': '151.2215', 'lat': '-33.87556'}, {'lon': '151.22128', 'lat': '-33.87547'}]",0,3,1,5,0
175958692,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'lon': '151.22197', 'lat': '-33.87581'}, {'lon': '151.22179', 'lat': '-33.87571'}]",0,3,0,5,0
175958694,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'lon': '151.22107', 'lat': '-33.87536'}, {'lon': '151.22083', 'lat': '-33.87526'}, {'lon': '151.22038', 'lat': '-33.8751'}, {'lon': '151.22011', 'lat': '-33.87501'}, {'lon': '151.21988', 'lat': '-33.87496'}, {'lon': '151.21971', 'lat': '-33.87491'}]",0,3,1,4,0
175969863,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleveland Street,0,0,0,"[{'lon': '151.19515', 'lat': '-33.8881'}, {'lon': '151.19507', 'lat': '-33.88809'}, {'lon': '151.19436', 'lat': '-33.88799'}]",0,0,0,0,0
175969864,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City Road,0,0,0,"[{'lon': '151.19298', 'lat': '-33.8879'}, {'lon': '151.1929', 'lat': '-33.88797'}, {'lon': '151.19282', 'lat': '-33.88801'}, {'lon': '151.19281', 'lat': '-33.88802'}, {'lon': '151.19209', 'lat': '-33.88843'}, {'lon': '151.19135', 'lat': '-33.88879'}]",0,0,0,0,0
175970233,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shepherd Street,0,0,0,"[{'lon': '151.19401', 'lat': '-33.89172'}, {'lon': '151.19384', 'lat': '-33.89137'}, {'lon': '151.19383', 'lat': '-33.89135'}, {'lon': '151.19382', 'lat': '-33.89132'}, {'lon': '151.19398', 'lat': '-33.89092'}, {'lon': '151.19417', 'lat': '-33.89046'}, {'lon': '151.19433', 'lat': '-33.8901'}, {'lon': '151.19445', 'lat': '-33.88981'}, {'lon': '151.19469', 'lat': '-33.88921'}, {'lon': '151.19476', 'lat': '-33.88903'}, {'lon': '151.19477', 'lat': '-33.88901'}, {'lon': '151.19501', 'lat': '-33.88845'}, {'lon': '151.19512', 'lat': '-33.88817'}, {'lon': '151.19515', 'lat': '-33.8881'}]",0,0,0,0,0
175970256,5,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Abercrombie Street,0,0,0,"[{'lon': '151.19401', 'lat': '-33.89172'}, {'lon': '151.1946', 'lat': '-33.89155'}, {'lon': '151.19554', 'lat': '-33.89127'}, {'lon': '151.19598', 'lat': '-33.89115'}, {'lon': '151.19627', 'lat': '-33.89108'}]",0,1,1,5,0
175972392,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,King Street,0,0,0,"[{'lon': '151.18771', 'lat': '-33.89189'}, {'lon': '151.18782', 'lat': '-33.89179'}, {'lon': '151.18817', 'lat': '-33.89145'}, {'lon': '151.18834', 'lat': '-33.89129'}]",0,0,0,0,0
175972891,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,King Street,0,0,0,"[{'lon': '151.18693', 'lat': '-33.89243'}, {'lon': '151.18704', 'lat': '-33.8924'}]",0,0,1,3,0
175973089,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campbell Street,0,0,0,"[{'lon': '151.18216', 'lat': '-33.89304'}, {'lon': '151.18267', 'lat': '-33.8929'}, {'lon': '151.18324', 'lat': '-33.89274'}]",0,1,0,3,0
175974007,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Missenden Road,0,0,0,"[{'lon': '151.18324', 'lat': '-33.89274'}, {'lon': '151.18332', 'lat': '-33.89296'}]",0,1,2,4,0
175974190,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campbell Street,0,0,0,"[{'lon': '151.18669', 'lat': '-33.8918'}, {'lon': '151.18761', 'lat': '-33.89155'}]",0,0,0,2,0
175974423,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Missenden Road,0,0,0,"[{'lon': '151.18237', 'lat': '-33.8904'}, {'lon': '151.1826', 'lat': '-33.89112'}, {'lon': '151.18271', 'lat': '-33.89146'}]",0,0,0,1,0
176266805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O'Connell Street,0,1,0,"[{'lon': '151.21055', 'lat': '-33.86434'}, {'lon': '151.20961', 'lat': '-33.86517'}, {'lon': '151.20889', 'lat': '-33.86577'}]",0,0,1,1,0
176277976,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18601', 'lat': '-33.88916'}, {'lon': '151.18578', 'lat': '-33.88911'}, {'lon': '151.18556', 'lat': '-33.88906'}, {'lon': '151.18551', 'lat': '-33.88905'}]",0,0,0,0,0
